"","journal_issn","year","title","authors","journal","volume","issue","pages","doi","apa_reference","link","citation_count","abstract","first_author_affiliation","first_author_country","open_access","n_authors","status","docType","scholarlyOutput","citationCount","citeScore","percentCited","subjectCode.3200","rank.3200","percentile.3200","subjectCode.2700","rank.2700","percentile.2700","journal_meta_title","publisher","journal_coverageStartYear","journal_coverageEndYear","journal_is_openAccess","openAccess_articles","openArchive_articles","openAccess_type","openAccess_start_date","openAccess_allow_author_paid"
"82","09567976","2024","Mindful-Gratitude Practice Reduces Prejudice at High Levels of Collective Narcissism","Golec de Zavala, A., Keenan, O., Ziegler, M., Mazurkiewicz, M., Nalberczak-Skóra, M., Ciesielski, P., Wahl, J.E., Sedikides, C.","Psychological Science","35","2","137-149","10.1177/09567976231220902","Golec de Zavala, A., Keenan, O., Ziegler, M., Mazurkiewicz, M., Nalberczak-Skóra, M., Ciesielski, P., Wahl, J.E., Sedikides, C. (2024). Mindful-Gratitude Practice Reduces Prejudice at High Levels of Collective Narcissism. Psychological Science, 35(2), 137-149. https://doi.org/10.1177/09567976231220902","https://doi.org/10.1177/09567976231220902","5","This research tested the hypothesis that mindful-gratitude practice attenuates the robust association between collective narcissism and prejudice. In Study 1 (a between-subjects study using a nationally representative sample of 569 Polish adults; 313 female), 10 min of mindful-gratitude practice—compared to mindful-attention practice and control—did not decrease prejudice (anti-Semitism), but weakened the positive link between collective narcissism and prejudice. In Study 2 (a preregistered, randomized, controlled-trial study using a convenience sample of 219 Polish adults; 168 female), a 6-week mobile app supported training in daily mindful-gratitude practice decreased prejudice (anti-Semitism, sexism, homophobia, anti-immigrant sentiment) and its link with collective narcissism compared to a wait-list control. The hypothesis-consistent results emphasize the social relevance of mindful-gratitude practice, a time- and cost-effective intervention.","University of London","United Kingdom","1","8","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"83","09567976","2024","Observers Efficiently Extract the Minimal and Maximal Element in Perceptual Magnitude Sets: Evidence for a Bipartite Format","Odic, D., Knowlton, T., Wellwood, A., Pietroski, P., Lidz, J., Halberda, J.","Psychological Science","35","2","162-174","10.1177/09567976231223130","Odic, D., Knowlton, T., Wellwood, A., Pietroski, P., Lidz, J., Halberda, J. (2024). Observers Efficiently Extract the Minimal and Maximal Element in Perceptual Magnitude Sets: Evidence for a Bipartite Format. Psychological Science, 35(2), 162-174. https://doi.org/10.1177/09567976231223130","https://doi.org/10.1177/09567976231223130","1","The mind represents abstract magnitude information, including time, space, and number, but in what format is this information stored? We show support for the bipartite format of perceptual magnitudes, in which the measured value on a dimension is scaled to the dynamic range of the input, leading to a privileged status for values at the lowest and highest end of the range. In six experiments with college undergraduates, we show that observers are faster and more accurate to find the endpoints (i.e., the minimum and maximum) than any of the inner values, even as the number of items increases beyond visual short-term memory limits. Our results show that length, size, and number are represented in a dynamic format that allows for comparison-free sorting, with endpoints represented with an immediately accessible status, consistent with the bipartite model of perceptual magnitudes. We discuss the implications for theories of visual search and ensemble perception.","University of Southern California","United States","1","6","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"84","09567976","2024","Dissociable Codes in Motor Working Memory","Hillman, H., Botthof, T., Forrence, A.D., McDougle, S.D.","Psychological Science","35","2","150-161","10.1177/09567976231221756","Hillman, H., Botthof, T., Forrence, A.D., McDougle, S.D. (2024). Dissociable Codes in Motor Working Memory. Psychological Science, 35(2), 150-161. https://doi.org/10.1177/09567976231221756","https://doi.org/10.1177/09567976231221756","4","Working memory has been comprehensively studied in sensory domains, like vision, but little attention has been paid to how motor information (e.g., kinematics of recent movements) is maintained and manipulated in working memory. “Motor working memory” (MWM) is important for short-term behavioral control and skill learning. Here, we employed tasks that required participants to encode and recall reaching movements over short timescales. We conducted three experiments (N = 65 undergraduates) to examine MWM under varying cognitive loads, delays, and degrees of interference. The results support a model of MWM that includes an abstract code that flexibly transfers across effectors, and an effector-specific code vulnerable to interfering movements, even when interfering movements are irrelevant to the task. Neither code was disrupted by increasing visuospatial working memory load. These results echo distinctions between representational formats in other domains, suggesting that MWM shares a basic computational structure with other working memory subsystems.","Yale University","United States","0","4","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"85","09567976","2024","Perceptions of Falling Behind “Most White People”: Within-Group Status Comparisons Predict Fewer Positive Emotions and Worse Health Over Time Among White (But Not Black) Americans","Caluori, N., Cooley, E., Brown-Iannuzzi, J.L., Klein, E., Lei, R.F., Cipolli, W., Philbrook, L.E.","Psychological Science","35","2","175-190","10.1177/09567976231221546","Caluori, N., Cooley, E., Brown-Iannuzzi, J.L., Klein, E., Lei, R.F., Cipolli, W., Philbrook, L.E. (2024). Perceptions of Falling Behind “Most White People”: Within-Group Status Comparisons Predict Fewer Positive Emotions and Worse Health Over Time Among White (But Not Black) Americans. Psychological Science, 35(2), 175-190. https://doi.org/10.1177/09567976231221546","https://doi.org/10.1177/09567976231221546","0","Despite the persistence of anti-Black racism, White Americans report feeling worse off than Black Americans. We suggest that some White Americans may report low well-being despite high group-level status because of perceptions that they are falling behind their in-group. Using census-based quota sampling, we measured status comparisons and health among Black (N = 452, Wave 1) and White (N = 439, Wave 1) American adults over a period of 6 to 7 weeks. We found that Black and White Americans tended to make status comparisons within their own racial groups and that most Black participants felt better off than their racial group, whereas most White participants felt worse off than their racial group. Moreover, we found that White Americans’ perceptions of falling behind “most White people” predicted fewer positive emotions at a subsequent time, which predicted worse sleep quality and depressive symptoms in the future. Subjective within-group status did not have the same consequences among Black participants.","Haverford College","United States","0","7","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"86","09567976","2024","Identity Concealment May Discourage Health-Seeking Behaviors: Evidence From Sexual-Minority Men During the 2022 Global Mpox Outbreak","Le Forestier, J.M., Page-Gould, E., Chasteen, A.","Psychological Science","35","2","126-136","10.1177/09567976231217416","Le Forestier, J.M., Page-Gould, E., Chasteen, A. (2024). Identity Concealment May Discourage Health-Seeking Behaviors: Evidence From Sexual-Minority Men During the 2022 Global Mpox Outbreak. Psychological Science, 35(2), 126-136. https://doi.org/10.1177/09567976231217416","https://doi.org/10.1177/09567976231217416","7","People who conceal their stigmatized identities often experience worse physical health. One possibility for why is that concealment may render certain health-seeking behaviors more difficult. We tested this possibility during the 2022 global mpox outbreak, a public-health emergency that disproportionately affected sexual-minority men. We recruited adult sexual-minority men from Prolific at two time points near the outbreak’s peak and attenuation (n = 864 and n = 685, respectively). We found that men who concealed their minority sexual orientations were less likely to (a) receive a vaccine to protect against mpox, (b) receive an mpox test, and (c) report having received an mpox vaccine. The relationship between concealment and vaccine receipt was serially mediated by reduced community connectedness and reduced knowledge of mpox resources. We call for thoughtful consideration of how to reach stigmatized groups with public-health resources, inclusive of those who conceal.","University of Toronto","Canada","0","3","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"87","09567976","2024","Attitudes and Laws About Abortion Are Linked to Extrinsic Mortality Risk: a Life-History Perspective on Variability in Reproductive Rights","Brandt, E., Maner, J.K.","Psychological Science","35","2","111-125","10.1177/09567976231217410","Brandt, E., Maner, J.K. (2024). Attitudes and Laws About Abortion Are Linked to Extrinsic Mortality Risk: a Life-History Perspective on Variability in Reproductive Rights. Psychological Science, 35(2), 111-125. https://doi.org/10.1177/09567976231217410","https://doi.org/10.1177/09567976231217410","1","Abortion policy is conventionally viewed as a political matter with religious overtones. This article offers a different view. From the perspective of evolutionary biology, abortion at a young age can represent prioritization of long-term development over immediate reproduction, a pattern established in other animal species as resulting from stable ecologies with low mortality risk. We examine whether laws and moral beliefs about abortions are linked to local mortality rates. Data from 50 U.S. states, 202 world societies, 2,596 adult individuals in 363 U.S. counties, and 147,260 respondents across the globe suggest that lower levels of mortality risk are associated with more permissive laws and attitudes toward abortion. Those associations were observed when we controlled for religiosity, political ideology, wealth, education, and industrialization. Integrating evolutionary and cultural perspectives offers an explanation as to why moral beliefs and legal norms about reproduction may be sensitive to levels of ecological adversity.","Florida State University","United States","0","2","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"88","09567976","2024","Distinct Inhibitory-Control Processes Underlie Children’s Judgments of Fairness","Sobel, D.M., Kamper, D.G., Song, J.H.","Psychological Science","35","1","93-107","10.1177/09567976231217420","Sobel, D.M., Kamper, D.G., Song, J.H. (2024). Distinct Inhibitory-Control Processes Underlie Children’s Judgments of Fairness. Psychological Science, 35(1), 93-107. https://doi.org/10.1177/09567976231217420","https://doi.org/10.1177/09567976231217420","4","We examined how 5- to 8-year-olds (N = 51; Mage = 83 months; 27 female, 24 male; 69% White, 12% Black/African American, 8% Asian/Asian American, 6% Hispanic, 6% not reported) and adults (N = 18; Mage = 20.13 years; 11 female, 7 male) accepted or rejected different distributions of resources between themselves and others. We used a reach-tracking method to track finger movement in 3D space over time. This allowed us to dissociate two inhibitory processes. One involved pausing motor responses to detect conflict between observed information and how participants thought resources should be divided; the other involved resolving the conflict between the response and the alternative. Reasoning about disadvantageous inequities involved more of the first system, and this was stable across development. Reasoning about advantageous inequities involved more of the second system and showed more of a developmental progression. Generally, reach tracking offers an on-line measure of inhibitory control for the study of cognition.","Brown University","United States","0","3","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"89","09567976","2024","Improving Memory Search Through Model-Based Cue Selection","Cornell, C.A., Norman, K.A., Griffiths, T.L., Zhang, Q.","Psychological Science","35","1","55-71","10.1177/09567976231215298","Cornell, C.A., Norman, K.A., Griffiths, T.L., Zhang, Q. (2024). Improving Memory Search Through Model-Based Cue Selection. Psychological Science, 35(1), 55-71. https://doi.org/10.1177/09567976231215298","https://doi.org/10.1177/09567976231215298","2","We often use cues from our environment when we get stuck searching our memories, but prior research has failed to show benefits of cuing with other, randomly selected list items during memory search. What accounts for this discrepancy? We proposed that cues’ content critically determines their effectiveness and sought to select the right cues by building a computational model of how cues affect memory search. Participants (N = 195 young adults from the United States) recalled significantly more items when receiving our model’s best (vs. worst) cue. Our model provides an account of why some cues better aid recall: Effective cues activate contexts most similar to the remaining items’ contexts, facilitating recall in an unsearched area of memory. We discuss our contributions in relation to prominent theories about the effect of external cues.","School of Engineering and Applied Science","United States","0","4","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"90","09567976","2024","Personal Misconduct Elicits Harsher Professional Consequences for Artists (Vs. Scientists): a Moral-Decoupling Process","Siev, J.J., Teeny, J.D.","Psychological Science","35","1","82-92","10.1177/09567976231214739","Siev, J.J., Teeny, J.D. (2024). Personal Misconduct Elicits Harsher Professional Consequences for Artists (Vs. Scientists): a Moral-Decoupling Process. Psychological Science, 35(1), 82-92. https://doi.org/10.1177/09567976231214739","https://doi.org/10.1177/09567976231214739","1","Recent years have brought increased accountability for personal misconduct, yet often, unequal consequences have resulted from similar offenses. Findings from a unique archival data set (N = 619; all university faculty) and three preregistered experiments (N = 2,594) show that the perceived artistic-versus-scientific nature of the offender’s professional contributions influences the professional punishment received. In Study 1, analysis of four decades of university sexual-misconduct cases reveals that faculty in artistic (vs. scientific) fields have on average received more severe professional consequences. Study 2 demonstrates this experimentally, offering mediational evidence that greater difficulty morally decoupling art (vs. science) contributes to the phenomenon. Study 3 provides further evidence for this mechanism through experimental moderation. Finally, Study 4 shows that merely framing an individual’s work as artistic versus scientific results in replication of these effects. Several potential alternative mechanisms to moral decoupling are tested but not supported. Practical and theoretical implications are discussed.","Kellogg School of Management Northwestern University","United States","0","2","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"91","09567976","2024","Experienced Love: an Empirical Account","Bhargava, S.","Psychological Science","35","1","7-20","10.1177/09567976231211267","Bhargava, S. (2024). Experienced Love: an Empirical Account. Psychological Science, 35(1), 7-20. https://doi.org/10.1177/09567976231211267","https://doi.org/10.1177/09567976231211267","2","This article presents new evidence on the prevalence, dynamics, and hedonic correlates of experienced love from data describing the emotion, well-being, and time use of a diverse sample of 3,867 U.S. adults every half hour for 10 days (N = 1.12 million) supplemented by a hedonic snapshot of an additional 7,255 adults. The findings allude to the seemingly functional and adaptive nature of love and to similarities across binary gender—men and women reported comparable degrees of (passionate) partner love overall, elevated partner love after prolonged same-day separations, substantially elevated well-being in love’s presence, and reduced (but not extinguished) partner love in mature marital cohorts. The gender differences that were found—women reported more child love than men, and men exhibited a less pronounced reduction in partner love across cohorts—are also consistent with functional accounts of love that recognize the varying role of men and women in the formation and sustenance of relationships.","Carnegie Mellon University","United States","0","1","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"92","09567976","2024","Reducing Facial Stereotype Bias in Consequential Social Judgments: Intervention Success With White Male Faces","Hong, Y., Chua, K.W., Freeman, J.B.","Psychological Science","35","1","21-33","10.1177/09567976231215238","Hong, Y., Chua, K.W., Freeman, J.B. (2024). Reducing Facial Stereotype Bias in Consequential Social Judgments: Intervention Success With White Male Faces. Psychological Science, 35(1), 21-33. https://doi.org/10.1177/09567976231215238","https://doi.org/10.1177/09567976231215238","4","Initial impressions of others based on facial appearances are often inaccurate yet can lead to dire outcomes. Across four studies, adult participants underwent a counterstereotype training to reduce their reliance on facial appearance in consequential social judgments of White male faces. In Studies 1 and 2, trustworthiness and sentencing judgments among control participants predicted whether real-world inmates were sentenced to death versus life in prison, but these relationships were diminished among trained participants. In Study 3, a sequential priming paradigm demonstrated that the training was able to abolish the relationship between even automatically and implicitly perceived trustworthiness and the inmates’ life-or-death sentences. Study 4 extended these results to realistic decision-making, showing that training reduced the impact of facial trustworthiness on sentencing decisions even in the presence of decision-relevant information. Overall, our findings suggest that a counterstereotype intervention can mitigate the potentially harmful effects of relying on facial appearance in consequential social judgments.","Columbia University","United States","0","3","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"93","09567976","2024","Investigating Inattentional Blindness Through the Lens of Fear Chemosignals","Semin, G.R., DePhillips, M., Gomes, N.","Psychological Science","35","1","72-81","10.1177/09567976231213572","Semin, G.R., DePhillips, M., Gomes, N. (2024). Investigating Inattentional Blindness Through the Lens of Fear Chemosignals. Psychological Science, 35(1), 72-81. https://doi.org/10.1177/09567976231213572","https://doi.org/10.1177/09567976231213572","1","Inattentional blindness is a phenomenon wherein people fail to perceive obvious stimuli within their vision, sometimes leading to dramatic consequences. Research on the effects of fear chemosignals suggests that they facilitate receivers’ sensory acquisition. We aimed to examine the interplay between these phenomena, investigating whether exposure to fear chemosignals (vs. rest body odors) can reduce the inattentional-blindness handicap. Utilizing a virtual-reality aquarium, we asked participants to count how many morsels a school of fish consumed while two unexpected stimuli swam by. We predicted that participants exposed to fear chemosignals (N = 131) would detect unexpected stimuli significantly more often than participants exposed to rest body odors (N = 125). All participants were adult Portuguese university students aged 18 to 40 years. The results confirmed our hypothesis, χ2(1) = 6.10, p =.014, revealing that exposure to fear chemosignals significantly increased the detection of unexpected stimuli by about 10%. The implications of our findings open a novel avenue for reducing the adverse consequences of inattentional blindness.","ISPA - Instituto Universitário","Portugal","1","3","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"94","09567976","2024","Generating New Musical Preferences From Multilevel Mapping of Predictions to Reward","Kathios, N., Sachs, M.E., Zhang, E., Ou, Y., Loui, P.","Psychological Science","35","1","34-54","10.1177/09567976231214185","Kathios, N., Sachs, M.E., Zhang, E., Ou, Y., Loui, P. (2024). Generating New Musical Preferences From Multilevel Mapping of Predictions to Reward. Psychological Science, 35(1), 34-54. https://doi.org/10.1177/09567976231214185","https://doi.org/10.1177/09567976231214185","7","Much of what we know and love about music hinges on our ability to make successful predictions, which appears to be an intrinsically rewarding process. Yet the exact process by which learned predictions become pleasurable is unclear. Here we created novel melodies in an alternative scale different from any established musical culture to show how musical preference is generated de novo. Across nine studies (n = 1,185), adult participants learned to like more frequently presented items that adhered to this rapidly learned structure, suggesting that exposure and prediction errors both affected self-report liking ratings. Learning trajectories varied by music-reward sensitivity but were similar for U.S. and Chinese participants. Furthermore, functional MRI activity in auditory areas reflected prediction errors, whereas functional connectivity between auditory and medial prefrontal regions reflected both exposure and prediction errors. Collectively, results support predictive coding as a cognitive mechanism by which new musical sounds become rewarding.","Columbia University","United States","0","5","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
"95","09567976","2024","Rethinking the Role of Teams and Training in Geopolitical Forecasting: the Effect of Uncontrolled Method Variance on Statistical Conclusions","Hauenstein, C.E., Thomas, R.P., Illingworth, D.A., Dougherty, M.R.","Psychological Science",NA,NA,NA,"10.1177/09567976241266481","Hauenstein, C.E., Thomas, R.P., Illingworth, D.A., Dougherty, M.R. (2024). Rethinking the Role of Teams and Training in Geopolitical Forecasting: the Effect of Uncontrolled Method Variance on Statistical Conclusions. Psychological Science, (). https://doi.org/10.1177/09567976241266481","https://doi.org/10.1177/09567976241266481","0","Using data from a geopolitical forecasting tournament, Mellers et al. (2014) [Psychological strategies for winning a geopolitical forecasting tournament. Psychological Science, 25, 1106–1115] concluded that forecasting ability was improved by allowing participants to work in teams and providing them with probability training. Here, we reevaluated Mellers et al.’s conclusions using an item response theory framework that models latent ability from forecasting choices. We found that the relationship between latent ability estimates and forecast accuracy differed from the interpretation of the original findings once key extraneous variables were statistically controlled. The best fit models across the first 2 years of the tournament included one or more extraneous variables that substantially eliminated, reduced, and, in some cases, even reversed the effects of the experimental manipulations of teaming and training on latent forecasting ability. We also show that latent traits associated with strategic responding can discriminate between superforecasters and non-superforecasters, making it difficult to identify the latent factors that underlie the superforecasters’ superior performance.","California State University, Long Beach","United States","0","4","In-Progress","all","489","4560","9.3","86","3200","16","92",NA,NA,NA,"Psychological Science","SAGE Publications Inc.","1990","2024",0,0,0,NA,NA,0
